Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2010","2010","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2011","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2012","2012","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2014","2014","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2015","2015","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2016","2016","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2017","2017","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2018","2018","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2019","2019","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2010","2010","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2012","2012","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2013","2013","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2014","2014","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2015","2015","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2016","2016","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2018","2018","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2581","Ricebran Oil","2019","2019","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2010","2010","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2011","2011","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2012","2012","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2013","2013","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2014","2014","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2015","2015","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2016","2016","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2017","2017","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2018","2018","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2581","Ricebran Oil","2019","2019","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2010","2010","1000 tonnes","87","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2011","2011","1000 tonnes","88","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2012","2012","1000 tonnes","89","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2013","2013","1000 tonnes","94","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2014","2014","1000 tonnes","96","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2015","2015","1000 tonnes","97","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2016","2016","1000 tonnes","96","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2017","2017","1000 tonnes","102","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2018","2018","1000 tonnes","109","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2582","Maize Germ Oil","2019","2019","1000 tonnes","112","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2010","2010","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2011","2011","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2012","2012","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2013","2013","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2582","Maize Germ Oil","2019","2019","1000 tonnes","17","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2010","2010","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2011","2011","1000 tonnes","-2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2012","2012","1000 tonnes","-3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2013","2013","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2014","2014","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2015","2015","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2017","2017","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2018","2018","1000 tonnes","12","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2582","Maize Germ Oil","2019","2019","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2010","2010","1000 tonnes","32","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2011","2011","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2012","2012","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2013","2013","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2014","2014","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2015","2015","1000 tonnes","21","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2016","2016","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2018","2018","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2582","Maize Germ Oil","2019","2019","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2010","2010","1000 tonnes","56","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2011","2011","1000 tonnes","56","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2012","2012","1000 tonnes","57","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2013","2013","1000 tonnes","58","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2014","2014","1000 tonnes","58","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2015","2015","1000 tonnes","69","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2016","2016","1000 tonnes","59","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2017","2017","1000 tonnes","67","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2018","2018","1000 tonnes","81","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2582","Maize Germ Oil","2019","2019","1000 tonnes","106","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2582","Maize Germ Oil","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2582","Maize Germ Oil","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2582","Maize Germ Oil","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2010","2010","1000 tonnes","40","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2011","2011","1000 tonnes","41","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2012","2012","1000 tonnes","41","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2013","2013","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2014","2014","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2015","2015","1000 tonnes","53","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2016","2016","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2017","2017","1000 tonnes","50","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2018","2018","1000 tonnes","65","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2582","Maize Germ Oil","2019","2019","1000 tonnes","73","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2582","Maize Germ Oil","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2582","Maize Germ Oil","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2010","2010","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2011","2011","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2012","2012","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2013","2013","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2582","Maize Germ Oil","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2010","2010","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2011","2011","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2012","2012","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2013","2013","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2014","2014","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2015","2015","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2016","2016","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2017","2017","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2018","2018","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2582","Maize Germ Oil","2019","2019","1000 tonnes","32","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2010","2010","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2011","2011","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2012","2012","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2013","2013","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2014","2014","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2015","2015","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2016","2016","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2018","2018","kg","0.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2019","2019","kg","0.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2010","2010","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2011","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2012","2012","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2014","2014","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2015","2015","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2016","2016","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2017","2017","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2018","2018","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2019","2019","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2010","2010","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2012","2012","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2013","2013","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2014","2014","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2015","2015","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2016","2016","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2018","2018","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2582","Maize Germ Oil","2019","2019","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2582","Maize Germ Oil","2010","2010","g/capita/day","0.22","Fc","Calculated data"
