Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","56","Maize","2014","2014","index","104.49","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","56","Maize","2015","2015","index","111.55","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","56","Maize","2016","2016","index","83.96","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","56","Maize","2017","2017","index","128.07","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","56","Maize","2018","2018","index","107.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","56","Maize","2019","2019","index","132.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1961","1961","index","32.5","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1962","1962","index","33.49","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1963","1963","index","35.35","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1964","1964","index","31.02","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1965","1965","index","38.83","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1966","1966","index","35.47","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1967","1967","index","38.94","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1968","1968","index","37.89","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1969","1969","index","36.58","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1970","1970","index","39.95","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1971","1971","index","38.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1972","1972","index","39.86","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1973","1973","index","37.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1974","1974","index","41.54","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1975","1975","index","40.72","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1976","1976","index","43.21","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1977","1977","index","45.78","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1978","1978","index","31.5","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1979","1979","index","36.97","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1980","1980","index","45.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1981","1981","index","45.68","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1982","1982","index","46.15","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1983","1983","index","38.68","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1984","1984","index","42.73","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1985","1985","index","43.51","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1986","1986","index","39.75","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1987","1987","index","50.82","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1988","1988","index","46.06","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1989","1989","index","48.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1990","1990","index","38.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1991","1991","index","41.64","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1992","1992","index","52.86","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1993","1993","index","51.22","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1994","1994","index","54.46","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1995","1995","index","59.83","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1996","1996","index","48.15","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1997","1997","index","52.67","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1998","1998","index","46.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","1999","1999","index","50.01","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2000","2000","index","49.42","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2001","2001","index","63.3","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2002","2002","index","53.51","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2003","2003","index","71.05","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2004","2004","index","60.7","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2005","2005","index","50.42","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2006","2006","index","60.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2007","2007","index","73.26","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2008","2008","index","82.03","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2009","2009","index","69.92","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2010","2010","index","75.61","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2011","2011","index","75.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2012","2012","index","95.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2013","2013","index","106.73","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2014","2014","index","105.3","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2015","2015","index","111.48","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2016","2016","index","83.22","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2017","2017","index","125.92","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2018","2018","index","105.1","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","56","Maize","2019","2019","index","128.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1961","1961","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1962","1962","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1963","1963","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1964","1964","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1965","1965","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1966","1966","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1967","1967","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1968","1968","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1969","1969","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1970","1970","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1971","1971","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1972","1972","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1973","1973","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1974","1974","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1975","1975","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1976","1976","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1977","1977","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1978","1978","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1979","1979","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1980","1980","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1981","1981","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1982","1982","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1983","1983","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1984","1984","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1985","1985","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1986","1986","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1987","1987","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1988","1988","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1989","1989","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1990","1990","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1991","1991","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1992","1992","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1993","1993","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1994","1994","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1995","1995","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1996","1996","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1997","1997","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1998","1998","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","1999","1999","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2000","2000","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2001","2001","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2002","2002","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2003","2003","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2004","2004","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2005","2005","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2006","2006","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2007","2007","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2008","2008","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2009","2009","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2010","2010","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2011","2011","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2012","2012","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2013","2013","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2014","2014","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2015","2015","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2016","2016","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2017","2017","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2018","2018","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","446","Maize, green","2019","2019","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1961","1961","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1962","1962","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1963","1963","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1964","1964","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1965","1965","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1966","1966","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1967","1967","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1968","1968","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1969","1969","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1970","1970","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1971","1971","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1972","1972","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1973","1973","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1974","1974","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1975","1975","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1976","1976","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1977","1977","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1978","1978","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1979","1979","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1980","1980","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1981","1981","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1982","1982","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1983","1983","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1984","1984","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1985","1985","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1986","1986","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1987","1987","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1988","1988","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1989","1989","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1990","1990","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1991","1991","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1992","1992","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1993","1993","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1994","1994","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1995","1995","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1996","1996","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1997","1997","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1998","1998","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","1999","1999","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2000","2000","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2001","2001","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2002","2002","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2003","2003","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2004","2004","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2005","2005","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2006","2006","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2007","2007","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2008","2008","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2009","2009","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2010","2010","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2011","2011","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2012","2012","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2013","2013","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2014","2014","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2015","2015","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2016","2016","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2017","2017","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2018","2018","","","",""
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2019","2019","","","",""
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1961","1961","index","44.47","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1962","1962","index","45.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1963","1963","index","45.98","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1964","1964","index","45.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1965","1965","index","48.11","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1966","1966","index","46.48","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1967","1967","index","48.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1968","1968","index","51.34","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1969","1969","index","52.66","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1970","1970","index","51.19","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1971","1971","index","55.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1972","1972","index","66.61","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1973","1973","index","44.2","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1974","1974","index","50.99","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1975","1975","index","51.03","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1976","1976","index","49.87","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1977","1977","index","50.18","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1978","1978","index","48.26","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1979","1979","index","43.62","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1980","1980","index","42.11","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1981","1981","index","41.04","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1982","1982","index","38.49","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1983","1983","index","34.61","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1984","1984","index","35.35","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1985","1985","index","35.85","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","1986","1986","index","35.45","Fc","Calculated data"
